designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 275283184358034560",275283184358034560,64.8878006028052,52.88297485349275,0.7459372752797614,0.7591937424223095,-3.4037133576677725,3.160996,9.015774,0.44031143,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 545243727405292416",545243727405292416,36.44555429370508,70.58364735297233,1.3406875884984881,-5.686585266913786,6.32850511974123,0.9955894,9.015814,1.6725903,-42.936512,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 6330473797905131776",6330473797905131776,220.3482755350036,-7.659459127527161,5.381308701004129,-18.209332055643447,-0.8744096238330789,1.0700836,9.015822,0.44307137,-17.26087,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7262.0015,4.0332,-0.9139,185.2837,0.1056,0.0951,0.0512
"Gaia DR3 4517109743386187648",4517109743386187648,289.63939194885967,21.948035908497292,1.9695400369600926,0.06342592901130084,-4.970493766487036,1.2617805,9.015824,0.2154808,4.778106,"VARIABLE",0,true,true,true,true,false,false,true,7940.651,3.4558,-2.4966,506.437,1.0E-4,1.0E-4,0.0
"Gaia DR3 2035357552477046656",2035357552477046656,297.7410441225365,33.901787191883464,0.9640531033607556,-1.446402954983334,-4.988507717611854,0.92582,9.015828,1.7896833,1.592828,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2011344905690057856",2011344905690057856,355.48235281306455,59.88525830585877,19.823104554173966,-41.42121052665114,22.536026279897452,0.8963208,9.015841,1.0686169,-26.624063,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5055.0874,4.4877,0.4227,50.3761,2.0E-4,1.0E-4,1.0E-4
"Gaia DR3 1822535463312367872",1822535463312367872,302.9449277325093,19.75797725986299,5.0206329696483625,4.3201670490675115,-9.667287162323845,0.93871665,9.015841,0.3006649,-22.970663,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7641.4805,4.1938,-0.4329,198.6919,9.0E-4,8.0E-4,4.0E-4
"Gaia DR3 4290467961293221376",4290467961293221376,297.1614428566853,4.822565580468353,2.3561780442079217,-5.28557414920245,-2.4274106307378056,0.9610606,9.015848,1.4324837,5.667311,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4759.113,2.5896,0.1367,404.1183,0.5322,0.4061,0.2115
"Gaia DR3 1083896264855001216",1083896264855001216,124.24015926990019,60.31193359149855,1.5419079999574936,-0.5637070579862007,-11.060490117424413,1.029004,9.015848,1.5748472,0.2729119,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1335223766604620416",1335223766604620416,259.39607883022313,34.97429882578996,2.78232178592258,-5.454125480587041,-51.67532818052141,1.0458263,9.015861,1.3408146,-66.0883,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4689.8403,2.764,0.1999,362.037,0.3221,0.2482,0.129
"Gaia DR3 670142995577218432",670142995577218432,119.78948800153366,19.483930001517525,1.6425951165761483,-2.3342969743370228,-6.576191802488734,0.97505623,9.015863,1.1574697,22.102198,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 204072317351502720",204072317351502720,68.33915027034212,41.210197139282684,0.8573372960023004,2.6260680601545494,-5.699600595999626,0.9626944,9.015877,2.2122278,8.154662,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4476.1797,1.6242,0.2301,1137.6578,2.3672,1.6866,0.8855
"Gaia DR3 1982050136352832000",1982050136352832000,339.0865720153698,44.04465246359444,1.3581883313541785,0.5322305898717594,-1.085226057735551,0.9426435,9.015884,1.4532862,3.084049,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3426973028456642304",3426973028456642304,92.16523965860031,25.65726143440982,1.0750052742245282,0.5511404518627605,-2.5238452849871162,1.0774713,9.015891,0.1017313,-4.569555,"VARIABLE",0,true,true,true,true,false,false,true,,,,,,,
"Gaia DR3 241908230451705728",241908230451705728,51.98099405006681,45.42943924277582,1.2599066622851331,1.7345227184623337,-5.9462673857816615,1.6386582,9.015918,1.8196211,-77.51756,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1332671662677270144",1332671662677270144,248.170116877214,39.9872345079381,2.615632874678331,9.956467576017207,-2.7099858865427784,0.96273184,9.015933,0.6108389,-9.716734,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6424.43,3.5017,0.0225,373.1535,0.0481,0.0419,0.0225
"Gaia DR3 2302318937007884800",2302318937007884800,297.54361183481495,84.70776668715445,2.1439076415096388,6.090964878192613,1.030572355656553,1.0913641,9.01595,0.27738285,-19.081047,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9163.048,3.7473,-0.3575,463.514,0.5048,0.4748,0.2535
"Gaia DR3 1640430533569198080",1640430533569198080,238.39790872526672,64.77673682699135,1.3538907489068093,-12.32878163994943,1.0620158356505804,1.0816034,9.01595,1.4078178,-17.240353,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 633371066135519744",633371066135519744,145.39832866859797,18.949381291380515,1.7594846399496107,-7.040233030703423,-19.15390637860834,0.9141325,9.015968,1.3146925,1.6419872,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 322293349459923456",322293349459923456,21.71157596520063,36.55213011327933,2.8691459129121544,23.685056304393783,-6.316072263977531,1.365941,9.01597,0.35864735,,"VARIABLE",0,true,true,false,true,false,true,true,9627.739,3.855,-0.947,356.9192,0.7324,0.6864,0.3673
"Gaia DR3 1740021651113422464",1740021651113422464,318.96086821978946,7.77511687221322,1.9511871340673304,17.531956022523833,5.824436491788151,1.0139686,9.015979,1.1582155,-32.76524,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1721073148757065984",1721073148757065984,233.11265948106123,81.05286845210263,2.1487772103180394,2.6108897170148633,-4.0479594587846774,1.4264024,9.016004,0.47712135,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2003386949774716032",2003386949774716032,338.3125296395034,54.765040809272385,1.9784864131218594,-6.379800618070319,-7.2666461385658305,0.8501631,9.016007,0.13502502,-9.444218,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
"Gaia DR3 3899394421423049088",3899394421423049088,178.10157932619217,7.544769132471155,0.4665539167391417,4.473027226770569,-11.94562412101685,1.0768418,9.016008,1.8971758,32.222267,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 1001519921694031616",1001519921694031616,101.52395630586976,57.94164992038427,2.470351685867973,-4.6378380528001415,1.03182945613211,1.0168037,9.016076,1.3003626,-14.078443,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 169334106466716544",169334106466716544,61.87338858560284,31.807526899001584,4.055145456371308,2.839307332329198,-9.900861564071576,5.109739,9.016077,0.34550858,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7436.0317,3.8477,-1.8978,238.2283,0.0043,0.0039,0.0021
"Gaia DR3 1255802605754394752",1255802605754394752,215.12986365762987,24.7450863461555,3.9859923946521456,-24.60418721483102,5.707201912116599,1.9898622,9.016086,0.55847263,-20.205324,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6547.2603,3.7953,-0.2536,242.5809,0.001,9.0E-4,5.0E-4
"Gaia DR3 2100400189280376192",2100400189280376192,286.8888286813519,39.36876762574962,1.2230515462676195,-7.088913817615576,-8.54765599148935,0.9972438,9.016088,1.7971745,-0.57509845,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4529964168160808704",4529964168160808704,274.84329776977836,22.648931061890497,0.7614987589991807,-7.349558423502379,-9.024628413128472,1.1172777,9.016095,2.5585246,-44.835457,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1504919608095912960",1504919608095912960,215.44297039111612,44.56517905636571,1.9552011286534026,-4.788698753513302,3.436731489074453,1.0442158,9.016105,1.1605492,9.903808,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4806.1997,2.5313,-0.2352,486.1646,0.0526,0.0414,0.0218
"Gaia DR3 2241825254654998144",2241825254654998144,293.8563247356054,62.93981740864851,1.2166417710581368,-2.1275722784612228,2.1958558312267744,0.96319664,9.016141,1.4404507,-38.365093,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4740.6094,2.342,0.2809,776.2426,0.6075,0.4647,0.2409
"Gaia DR3 1749090766617088640",1749090766617088640,309.3170895797123,7.32898628982431,2.2786569711243816,15.963905698725794,-1.0370750645488225,3.6009336,9.01615,1.1353779,-42.123043,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,4895.582,2.722,-0.2537,450.0712,0.0853,0.0677,0.0358
"Gaia DR3 315216072285502976",315216072285502976,16.452225449759126,35.23829618048878,4.162325381526457,33.56696886014224,-26.400131978458564,1.0321935,9.016166,0.6165714,-13.937124,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6324.811,3.7529,-0.1923,238.2875,0.0048,0.0042,0.0023
"Gaia DR3 3672407014736809216",3672407014736809216,210.3915419703293,5.534376040179622,1.0825813053346436,-1.9264598187284139,-12.537613069450435,1.4442983,9.016221,1.6455669,-26.058592,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4485.843,1.0155,-1.1437,1040.1638,0.9121,0.6842,0.366
"Gaia DR3 1958481005099420160",1958481005099420160,333.7929395964844,42.94286167390359,0.9758349339875273,-6.599015878346918,-8.50643368034713,1.0954806,9.016285,2.3664289,-47.43475,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2043288879576455808",2043288879576455808,287.9406719695705,32.864131302032504,0.733409196487823,-3.960806937000944,-3.3887188443503877,0.85359377,9.016344,1.795536,-14.739391,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4515.6455,1.7414,0.023,1239.8224,1.294,0.9551,0.4996
"Gaia DR3 1824979162293595776",1824979162293595776,297.11726478567385,19.876207030313935,2.092922037567748,-1.2119047510733036,-17.898293729366365,2.858864,9.016348,1.2334995,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4612.2925,2.2806,-0.1844,546.3094,0.0024,0.0018,0.001
"Gaia DR3 2855047697194815360",2855047697194815360,359.933095209093,28.6134209682107,2.328688788889076,18.706197851039295,-13.992418505870477,0.97257096,9.016354,1.3715572,-19.168583,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3450037385091537792",3450037385091537792,90.7602373561557,32.01272391941715,2.133722701581679,19.550891786363024,-40.609705347891364,1.0069362,9.0163765,1.3485384,90.37823,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1637733087948746368",1637733087948746368,265.53477168181524,68.89117540820419,2.005349325429217,-1.2713756308720892,15.31010744326218,0.92222804,9.0163765,1.2297153,-7.6669097,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4613.9106,2.3854,-0.2001,508.6053,8.0E-4,6.0E-4,3.0E-4
"Gaia DR3 798567018854031744",798567018854031744,141.06407163304291,35.31532226577312,3.954430630811865,-17.788660971846227,-20.514550845212604,0.9403976,9.016383,1.2317381,17.367558,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1570370030604350592",1570370030604350592,192.37229732843616,53.96895335288747,5.7725127279352035,-61.14565146767481,22.034532286687178,1.1169462,9.016395,0.6554909,-4.129154,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6170.663,3.9481,-0.8236,172.7406,0.0015,0.0013,7.0E-4
"Gaia DR3 2830263090196428288",2830263090196428288,342.27896906216574,18.047436026140442,2.757024830889949,5.7925986209777935,-10.33833312601762,1.0300491,9.01641,0.859642,-14.486602,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5851.7476,3.3029,-0.1292,346.0264,0.2306,0.1937,0.104
"Gaia DR3 2733112952889552896",2733112952889552896,338.70516575335404,15.506201871492538,9.523218803223772,-40.69443018154155,-9.89793158318906,1.0863756,9.0164175,0.7591963,4.07882,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5854.135,4.2371,-0.1473,104.5623,0.0025,0.0021,0.0011
"Gaia DR3 458438869247190912",458438869247190912,36.19305441286389,57.4642032684234,0.40801370187083824,-0.8801946827458591,-0.8939169576106454,1.0456303,9.016433,0.7816181,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,17365.469,2.6554,-1.003,3749.159,2.0807,1.923,1.0526
"Gaia DR3 2043411367741543680",2043411367741543680,288.5947338077777,33.46518629252652,1.7423884473796483,-6.423395369830133,2.521346354984401,0.95914394,9.016461,1.4552193,-3.9599597,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2013140786139396480",2013140786139396480,344.091362400864,57.9821113730307,2.579529603018616,-10.811457373139552,-2.5355829736409983,0.9094304,9.016469,1.5100918,-37.996407,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4578.862,2.4887,0.1287,393.082,0.6311,0.4777,0.249
"Gaia DR3 2055014277739104896",2055014277739104896,303.09510555227877,32.871599665362666,0.5130008170404031,-3.2934171477992455,-5.1853940550774,1.2079984,9.016481,1.7592039,-14.342799,"VARIABLE",0,true,true,false,true,false,true,true,5186.197,1.4251,-2.2118,1962.5703,2.1544,1.637,0.9076
"Gaia DR3 2182620985912614656",2182620985912614656,313.7575266941536,53.733456439887554,1.5176356305798901,-0.968683366225247,-6.238521666652863,2.7323186,9.016502,0.5601435,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,15303.36,3.8706,-1.1769,532.8035,1.5237,1.4303,0.7755
"Gaia DR3 986768568753625216",986768568753625216,109.45036375536662,53.5637559568495,0.8527709538296384,-6.190723230643958,1.585083876313442,1.1229521,9.016504,1.7451982,10.237144,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 508700088372977536",508700088372977536,29.02645907568562,61.67712162866023,5.3831430788446655,55.967633057326594,-37.33129881401722,1.0111737,9.016517,0.5018778,-5.919021,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7024.3247,4.0311,-0.5519,186.8002,0.1369,0.122,0.0657
"Gaia DR3 200615521514641792",200615521514641792,77.10277706921624,40.40701340192476,2.242310137350451,3.734376778724909,-7.675631472785634,1.1187408,9.01655,1.3535795,5.2353067,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1221231005242497408",1221231005242497408,236.0550642954611,24.694554977494903,2.127206434869334,-40.96427711058053,0.8032866413303629,0.9824605,9.016584,1.1787395,-28.843891,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5170.3057,2.8157,-0.0857,439.8222,0.4343,0.3464,0.1836
"Gaia DR3 1587056459585905792",1587056459585905792,224.6470997328422,46.00357829224565,7.601282703139332,-52.774828438931564,-29.018423892267656,1.0021504,9.01661,0.74105835,-9.919492,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5979.9087,4.0314,-0.0716,130.4009,0.0493,0.0418,0.0225
"Gaia DR3 167124122452184704",167124122452184704,59.45677566152217,29.545913635383283,1.4082966313510785,-2.2721419575155264,-14.904028868492173,0.98251647,9.016628,2.1163254,-57.099052,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2080814970914344320",2080814970914344320,304.4985432336458,42.96115698531095,2.638593059661601,3.2946655825434292,6.114096117315865,3.045967,9.016629,1.1696272,-25.00351,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 185991741985013248",185991741985013248,74.92434756053372,35.5588293450882,7.627398867542887,-16.029915553212767,10.483144077721265,0.9629184,9.016634,0.6344948,48.554962,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6307.2075,4.0602,-0.6695,129.2948,0.0265,0.023,0.0125
"Gaia DR3 2183510628259718400",2183510628259718400,308.4359302865832,54.54408741488566,2.1239543816321387,4.0531705630951045,-10.582828279310247,1.0159739,9.01667,1.1395397,-15.912902,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4796.031,2.5848,-0.2302,467.0845,3.0E-4,2.0E-4,1.0E-4
"Gaia DR3 649462006493835520",649462006493835520,124.15860340238375,12.128855359415237,4.5419114984491,-50.833824339605464,35.015852829634056,0.97908026,9.016674,1.0559969,47.514507,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5051.753,3.3346,-0.1726,217.7253,0.0667,0.0536,0.0285
"Gaia DR3 465013433380555008",465013433380555008,38.657874988406505,59.378003679266975,3.0843142770856584,-0.2186602482171014,-8.045511451507707,1.2737297,9.01673,0.49943733,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9967.4,3.9955,0.0013,314.8474,1.0858,1.0085,0.5409
"Gaia DR3 3907864234369535360",3907864234369535360,186.91553766049395,12.219006608279841,9.04198789847278,104.9898433319994,-25.9479248535853,1.0068055,9.016741,0.8099146,,"VARIABLE",0,false,false,false,true,false,true,true,5783.6533,4.1724,-0.4639,110.0084,0.0313,0.0263,0.0142
"Gaia DR3 2135990044938152832",2135990044938152832,293.7436695687666,51.00573944374833,2.028680394774087,-20.875551296817694,-30.327073320818048,1.0003514,9.016752,1.2345057,-20.62489,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4604.6772,2.3644,-0.175,507.695,7.0E-4,5.0E-4,3.0E-4
"Gaia DR3 1286913596501992448",1286913596501992448,218.09489433350322,31.636516250647066,9.25082919142584,24.94283398117567,-42.92718568936107,4.55229,9.016754,0.82010365,8.883064,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,5615.3306,4.1724,-0.4456,105.6211,9.0E-4,8.0E-4,4.0E-4
"Gaia DR3 4589703246234931584",4589703246234931584,272.84159722030364,29.57696417073567,2.3362643809081183,10.253476063277574,-3.0641259403001553,0.89234614,9.016765,1.1136866,-34.517612,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5084.3774,2.9195,-0.1685,417.5931,0.2005,0.1606,0.0851
"Gaia DR3 446175294502658560",446175294502658560,48.2149253138284,52.53693985027833,4.3778667725606795,3.7266273775318934,-20.227046823624836,1.0209173,9.016794,0.6517782,3.4141154,"VARIABLE",0,true,true,false,true,false,true,true,7213.265,3.8095,-0.6646,226.9649,0.565,0.5002,0.27
"Gaia DR3 2172423359161423872",2172423359161423872,320.4065546782167,52.73868487456144,0.9848272530129999,2.1382649108888057,-2.3317763597594467,1.022554,9.016798,2.2941632,-14.583385,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4591.362,1.6464,0.12,947.5551,2.7563,1.9622,1.038
"Gaia DR3 2289534988329008256",2289534988329008256,296.8655315439475,75.86901184740842,6.720060024572451,2.4401383199712203,-34.04311919152278,1.1172386,9.016803,0.60882187,-0.3140223,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6479.3906,4.1039,-0.2363,148.1948,0.0537,0.0468,0.0252
"Gaia DR3 2288765261469459840",2288765261469459840,297.76101029494566,75.40280775327827,6.900598808133102,-13.75183917417497,-13.558270056539918,1.0117127,9.016803,0.57594013,-12.947284,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6517.023,4.1447,-0.2458,144.5177,0.0015,0.0013,7.0E-4
"Gaia DR3 1899209459982590592",1899209459982590592,332.25786456827217,32.916157215860984,0.8249621972119152,-1.6863514165550626,-1.0795067898312123,1.0451316,9.016805,1.9871426,-28.209143,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4993.3984,1.7932,-0.0563,1076.7916,2.2903,1.6966,0.905
"Gaia DR3 4257791987570768640",4257791987570768640,279.24290698690896,-3.5170504943998133,5.450164270162611,-1.3722795425800554,1.0384500860921935,1.1228433,9.016806,0.65985966,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6455.8784,3.9178,-0.2739,182.7816,0.163,0.1416,0.0764
"Gaia DR3 1853010210466801920",1853010210466801920,317.3279141036755,31.510754141820225,13.205975105118657,82.22979173270215,12.464711446537873,2.4308426,9.016838,0.80145407,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2163943135222265472",2163943135222265472,314.61660109399224,47.64721781913905,0.40313352589994755,-3.448905465386501,-5.009497610207214,0.871211,9.016851,5.276289,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1511178578037504768",1511178578037504768,212.38430635149342,49.623455802110456,1.2375986888156947,21.05782211326658,-81.16773749336303,0.93356895,9.016858,1.0409794,-251.86974,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 884621735214112128",884621735214112128,107.4378552011921,28.713998464183803,9.559112019128934,-4.496655888479319,-100.35941119701732,0.91950256,9.016869,0.75285244,10.107094,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5946.1875,4.0713,-0.6462,104.2606,0.0793,0.0675,0.0366
"Gaia DR3 4318579553073786880",4318579553073786880,296.4326440453105,15.722859079329087,0.5807923836398178,-4.734489678057933,-4.11655112533232,0.93065995,9.016895,2.1522193,18.938026,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2265251311957019648",2265251311957019648,289.13246867222125,74.53383351993133,1.3527876241071939,-0.8089550051222334,7.337485547641121,0.9542042,9.016906,1.5221491,-23.366917,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4633.6284,2.234,0.109,761.0434,0.7209,0.5463,0.2847
"Gaia DR3 2014079253670433280",2014079253670433280,347.8757288369445,60.78375200188997,0.977246062857348,-0.4465507372957502,-0.4111543523007257,0.9847848,9.016906,1.91222,-28.307451,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 482334899044200704",482334899044200704,71.87081116251703,65.3858298490045,0.6111504812662384,-4.118818472117894,-1.4395513566155886,1.0665962,9.016949,2.666439,-21.16654,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 4572271657605887616",4572271657605887616,257.36388582164926,25.704697535317592,1.0550417660893183,16.094436845425808,-15.014071491143863,2.4740014,9.016965,1.4809256,-2.0183291,"NOT_AVAILABLE",3,true,true,false,false,false,true,true,4803.6094,2.2987,0.0622,786.0188,0.8002,0.6131,0.3211
"Gaia DR3 1780058408533127552",1780058408533127552,327.8377177735987,18.48574856863164,6.561029727081857,69.23403424973422,12.327827701920159,0.9164653,9.016971,0.6302271,0.13213632,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6481.0913,4.0713,-0.2477,152.1064,0.1026,0.0895,0.0483
"Gaia DR3 905254212644325888",905254212644325888,121.03843275626933,33.40154505623354,1.9327917404495558,-14.146327356493714,-16.190661715840744,1.0071914,9.016987,1.3290176,21.248161,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4730.8706,2.5234,0.0647,489.7004,0.3572,0.2762,0.1441
"Gaia DR3 2290292002084147840",2290292002084147840,306.39032472781224,76.51990710072326,2.921047115871848,1.4287594706379725,10.652417714456833,1.9298453,9.016992,0.32474804,-22.099169,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9664.484,4.1049,0.4405,325.2935,0.6905,0.6492,0.3462
"Gaia DR3 205501270150651648",205501270150651648,75.55180936570811,43.86181248312773,0.22710062307444256,0.07818412940252376,-0.482953351780007,1.0059811,9.017006,1.3540459,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1988658338678989824",1988658338678989824,341.2437539906741,49.481220031296516,0.38056125195751683,-2.483805262352109,-1.7031823361979876,1.0935134,9.01701,2.453641,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 2104903479666414208",2104903479666414208,283.6887392012802,42.479534310288955,3.231796477877849,-18.62676715040225,24.692625277511453,1.0523304,9.017027,1.2504826,-24.297176,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1977178647018082944",1977178647018082944,323.790789163613,45.89898274174828,2.612658840288484,12.62443596612327,9.055031321679792,1.1700705,9.017033,0.46927834,-11.977016,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,7096.219,3.6344,-0.0154,385.0456,0.1266,0.1133,0.0605
"Gaia DR3 1407678284339274368",1407678284339274368,251.85388638020322,46.24717769155126,11.743946151048544,-39.988372311250515,-126.14811730241345,0.9785221,9.017033,0.77021694,26.64712,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5852.451,4.2533,-0.344,84.9595,0.0368,0.0311,0.0168
"Gaia DR3 4446835007421773568",4446835007421773568,249.7378615710872,10.204508122859407,1.4598222897289281,10.130582548427682,-19.69497699486972,0.9463592,9.017042,1.5697947,38.267918,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3361205572941076736",3361205572941076736,104.84217182136194,17.196400365375673,3.099091544869998,-8.290256205685207,-9.536256561301574,0.8714661,9.017081,0.26388073,21.11604,"VARIABLE",0,false,false,false,true,false,true,true,7814.285,3.8716,-0.5511,319.4314,0.0422,0.0389,0.0208
"Gaia DR3 4543695968875476992",4543695968875476992,261.4498156300699,15.425609278231223,0.6654275047559831,3.217293412116722,-30.918702505821948,1.8446478,9.017097,2.040205,-92.96091,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1325332388201759232",1325332388201759232,246.83463339848402,32.35261241900035,1.2481798768673054,-12.409041213157872,-28.29368737725987,0.9849685,9.0171,1.4381208,-48.260864,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 230903424726384128",230903424726384128,56.98511947162631,41.04620779736862,1.4458126210348998,0.6740883543580426,-2.9765788729440312,0.99608713,9.017121,1.5368328,-15.645441,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1220666406023457152",1220666406023457152,234.60579737045234,23.35191871273451,1.0471198351792872,-17.662287112980902,-22.998085782106358,1.2590958,9.017124,1.7953882,37.357742,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,4430.779,1.0609,-0.8225,927.7955,1.2182,0.8986,0.4781
"Gaia DR3 2029851576189040896",2029851576189040896,301.6681539997441,30.507926726225552,1.6128104949998097,1.2403546120999007,-2.2057405157842016,0.944284,9.017129,0.30781746,-27.351877,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 160552238372978176",160552238372978176,74.40701254575579,32.29481254140448,1.3677458742535062,3.763796700506598,-7.604340561601039,0.97036034,9.01713,2.0497284,17.360167,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4359113495856762880",4359113495856762880,248.79498826870096,-1.1232719145071446,1.594400801833737,-23.92663306273629,-27.17661922201356,0.9991338,9.017146,1.5494795,10.256125,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4477219873834778368",4477219873834778368,276.6581406786896,6.541298212475952,,,,,9.017148,0.33574867,,"VARIABLE",0,true,true,false,true,false,false,false,,,,,,,
"Gaia DR3 363428866888743168",363428866888743168,15.354709253681984,35.57854723796808,,,,,9.017149,0.67430305,,"NOT_AVAILABLE",0,true,true,false,false,false,false,false,,,,,,,
